date,stn_id,stn_name,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr
2017-11-18,119,수원,-1.0,-3.9,2.9,,39.5,9.7,3.5,-4.6,1.0,10.41
2017-11-19,119,수원,-0.4,-6.1,5.5,,40.6,7.9,2.1,-7.7,0.6,9.64
2017-11-20,119,수원,0.5,-4.6,6.1,0.7,71.5,5.5,1.4,-5.8,1.1,6.17
2017-11-21,119,수원,0.7,-5.2,8.4,,75.4,9.4,0.9,-5.9,1.3,10.0
2017-11-22,119,수원,4.5,-1.1,12.2,0.1,62.0,4.7,2.2,-2.6,3.2,5.42
2017-11-23,119,수원,1.4,-3.2,6.5,1.9,61.1,5.7,1.9,-5.1,1.1,6.72
2017-11-24,119,수원,0.3,-2.5,4.5,1.5,77.4,5.1,1.3,-4.4,1.9,6.65
2017-11-25,119,수원,4.2,-3.6,9.7,13.0,86.0,3.9,2.4,-5.0,2.6,5.36
2017-11-26,119,수원,4.5,-0.5,10.2,0.2,71.8,8.5,1.5,-2.8,3.8,8.14
2017-11-27,119,수원,2.0,-3.5,9.4,,71.4,9.3,0.7,-4.9,1.7,9.17
2017-11-28,119,수원,5.6,-0.7,12.2,0.0,76.4,4.0,0.7,-2.3,4.2,5.58
2017-11-29,119,수원,4.3,-1.5,8.5,0.0,48.5,8.0,2.5,-2.1,4.3,8.7
2017-11-30,119,수원,-1.3,-4.3,3.8,,30.9,9.1,3.0,-4.6,0.3,9.08
2017-12-01,119,수원,-1.6,-6.3,4.6,0.0,54.0,8.2,1.6,-7.8,-1.0,8.84
2017-12-02,119,수원,1.1,-5.0,7.1,,72.9,8.5,1.0,-6.5,0.4,8.78
2017-12-03,119,수원,4.1,1.2,7.9,4.0,90.1,0.4,0.8,-1.1,2.6,3.84
2017-12-04,119,수원,-0.1,-5.0,4.4,0.4,57.0,8.2,3.1,-5.4,1.1,8.88
2017-12-05,119,수원,-3.5,-6.8,0.7,0.0,44.6,9.3,2.4,-7.5,-1.9,8.83
2017-12-06,119,수원,0.9,-3.8,5.7,3.2,77.3,7.4,1.9,-5.4,0.0,7.5
2017-12-07,119,수원,1.6,-2.7,7.2,0.2,65.8,7.4,1.9,-3.4,0.6,7.2
2017-12-08,119,수원,-2.6,-5.5,0.8,,43.9,9.1,2.4,-5.9,-1.6,8.68
2017-12-09,119,수원,-0.4,-5.2,4.4,,57.3,5.5,1.1,-6.7,-0.6,6.49
2017-12-10,119,수원,1.8,-1.4,7.2,7.6,76.8,1.2,2.3,-2.1,0.3,2.8
2017-12-11,119,수원,-5.7,-9.8,-1.3,,42.8,8.5,4.1,-9.8,-2.8,9.0
2017-12-12,119,수원,-7.9,-11.2,-3.2,,44.5,9.1,2.2,-11.3,-4.5,8.8
2017-12-13,119,수원,-7.2,-11.3,-1.9,,40.6,9.0,1.8,-12.3,-5.1,8.92
2017-12-14,119,수원,-5.8,-11.5,-0.6,,50.8,4.2,0.8,-12.5,-4.0,6.0
2017-12-15,119,수원,-2.6,-8.6,1.6,0.0,55.0,0.7,0.8,-9.8,-2.3,4.14
2017-12-16,119,수원,-4.4,-7.3,-0.9,,44.9,8.4,2.9,-8.2,-4.0,7.74
2017-12-17,119,수원,-5.7,-11.0,-0.7,0.0,46.9,8.9,1.7,-12.6,-5.2,8.49
2017-12-18,119,수원,0.5,-5.4,6.6,1.2,71.0,4.3,2.1,-5.5,-1.0,5.36
2017-12-19,119,수원,-3.4,-7.7,0.5,,50.4,8.6,2.2,-9.2,-3.5,8.62
2017-12-20,119,수원,-2.3,-9.3,2.7,1.1,75.9,2.4,1.6,-10.6,-2.7,4.48
2017-12-21,119,수원,-2.0,-6.2,4.1,,88.8,5.5,1.0,-8.2,-1.6,6.8
2017-12-22,119,수원,2.5,-4.2,7.9,,77.3,4.0,1.1,-6.3,-0.8,5.19
2017-12-23,119,수원,4.0,1.9,9.0,,91.1,0.7,0.6,-0.7,0.3,3.0
2017-12-24,119,수원,3.0,-0.3,5.2,17.0,92.3,0.0,1.8,-1.2,0.2,0.98
2017-12-25,119,수원,-1.8,-4.6,1.9,0.0,48.9,8.8,2.5,-5.4,-0.8,8.67
2017-12-26,119,수원,-3.3,-7.3,1.1,0.0,50.6,8.7,2.8,-7.8,-1.9,8.85
2017-12-27,119,수원,-6.0,-9.5,-1.6,,37.1,8.9,1.8,-10.6,-3.4,8.63
2017-12-28,119,수원,-1.0,-8.4,3.4,0.0,49.9,5.3,1.0,-9.4,-1.2,6.19
2017-12-29,119,수원,1.9,-2.3,7.8,,73.5,1.0,1.1,-4.1,0.0,4.42
2017-12-30,119,수원,1.5,-2.8,4.8,3.3,90.0,0.4,1.0,-4.4,-0.2,3.57
2017-12-31,119,수원,0.7,-2.1,5.1,0.5,60.6,8.3,2.4,-3.9,-0.2,8.21
2018-01-01,119,수원,-1.7,-6.9,4.7,,56.5,8.3,1.0,-7.9,-1.2,7.56
2018-01-02,119,수원,-1.7,-5.7,3.3,,53.9,6.0,1.6,-6.8,-1.4,5.85
2018-01-03,119,수원,-3.5,-6.9,1.6,,44.4,9.0,2.2,-8.1,-2.5,8.67
2018-01-04,119,수원,-3.9,-7.8,-0.3,,48.6,5.5,1.2,-8.5,-2.3,6.55
2018-01-05,119,수원,-3.1,-6.4,2.5,,66.8,7.1,1.5,-7.4,-2.3,7.85
2018-01-06,119,수원,-2.7,-8.4,3.9,,61.3,9.3,1.3,-9.8,-3.0,8.67
2018-01-07,119,수원,-0.9,-7.6,3.1,,57.0,2.8,0.8,-9.0,-2.1,4.79
2018-01-08,119,수원,1.4,-1.1,4.0,2.0,63.6,0.4,1.9,-1.2,-0.1,3.07
2018-01-09,119,수원,-3.0,-5.4,0.4,1.1,65.9,7.3,2.8,-6.9,-0.6,7.32
2018-01-10,119,수원,-6.5,-10.2,-2.5,0.5,55.4,9.1,3.0,-11.1,-1.7,9.1
2018-01-11,119,수원,-10.1,-13.2,-5.8,,52.9,9.0,2.8,-13.6,-3.6,8.68
2018-01-12,119,수원,-9.2,-14.3,-4.7,0.0,44.8,9.2,1.5,-15.2,-4.5,9.58
2018-01-13,119,수원,-4.1,-7.4,-0.6,0.7,86.0,0.6,1.4,-7.7,-1.9,4.14
2018-01-14,119,수원,0.4,-5.7,5.2,,73.5,7.0,1.6,-8.4,-1.4,7.37
2018-01-15,119,수원,3.3,-1.3,8.9,0.4,77.4,7.6,1.1,-3.1,0.2,7.59
2018-01-16,119,수원,3.0,-2.5,6.9,0.0,73.3,0.1,0.7,-3.8,0.0,3.27
2018-01-17,119,수원,3.4,0.6,8.1,0.6,83.9,2.1,0.9,-1.5,0.7,4.36
2018-01-18,119,수원,2.3,-0.6,6.8,,62.8,1.7,1.7,-2.4,0.4,5.34
2018-01-19,119,수원,0.9,-2.9,7.1,,45.9,8.9,1.4,-4.7,0.2,8.83
2018-01-20,119,수원,0.7,-3.6,7.2,,70.6,3.7,1.2,-5.2,-0.3,5.94
2018-01-21,119,수원,-0.3,-5.7,6.1,,55.0,7.9,0.9,-6.9,-0.5,8.06
2018-01-22,119,수원,0.7,-4.1,6.2,2.1,64.8,1.2,1.8,-4.2,-0.1,3.54
2018-01-23,119,수원,-10.0,-13.7,-4.1,0.0,41.0,9.2,3.9,-13.6,-2.8,10.69
2018-01-24,119,수원,-12.7,-14.8,-8.4,,32.1,9.6,3.8,-14.7,-5.7,10.89
2018-01-25,119,수원,-12.6,-15.2,-7.9,,34.4,8.5,3.0,-15.2,-6.5,9.72
2018-01-26,119,수원,-13.5,-16.8,-9.0,,36.6,9.7,2.7,-16.8,-7.3,10.92
2018-01-27,119,수원,-9.0,-16.0,-1.8,,43.8,9.5,1.4,-16.6,-6.0,10.46
2018-01-28,119,수원,-4.9,-8.0,0.3,,36.5,8.0,2.3,-9.8,-3.6,9.38
2018-01-29,119,수원,-7.5,-10.6,-3.4,,39.4,9.2,2.6,-12.7,-4.9,10.55
2018-01-30,119,수원,-5.4,-13.0,0.0,0.5,68.4,5.1,1.2,-14.4,-4.1,7.48
2018-01-31,119,수원,-2.3,-6.1,1.4,,60.1,1.5,1.3,-8.8,-1.7,5.62
2018-02-01,119,수원,-3.4,-9.3,3.6,,48.6,9.9,1.4,-11.5,-3.3,11.24
2018-02-02,119,수원,-3.1,-9.5,4.4,,61.3,8.8,1.3,-11.2,-3.1,10.14
2018-02-03,119,수원,-6.4,-10.0,-2.8,0.4,52.3,9.8,3.4,-11.0,-3.0,11.82
2018-02-04,119,수원,-8.5,-11.8,-4.6,,42.8,9.9,2.7,-12.8,-5.5,11.63
2018-02-05,119,수원,-8.4,-11.7,-4.0,,39.9,10.1,2.9,-14.0,-5.7,11.97
2018-02-06,119,수원,-9.2,-12.9,-4.8,,39.3,9.4,2.9,-13.9,-5.8,11.92
2018-02-07,119,수원,-7.9,-14.6,-1.2,,49.6,9.9,1.4,-16.0,-5.3,11.52
2018-02-08,119,수원,-4.6,-11.2,3.4,,56.0,9.6,0.8,-13.0,-3.7,10.94
2018-02-09,119,수원,0.5,-6.9,6.2,,49.4,1.7,1.1,-9.3,-1.0,5.85
2018-02-10,119,수원,-0.3,-6.5,5.9,,50.9,5.9,2.7,-8.0,-0.2,9.35
2018-02-11,119,수원,-5.5,-8.3,-0.4,1.9,56.1,6.6,2.3,-10.5,-2.5,10.29
2018-02-12,119,수원,-6.3,-12.9,-1.6,1.0,65.5,8.3,2.0,-15.3,-1.9,11.08
2018-02-13,119,수원,-2.6,-11.3,5.3,,74.6,9.6,1.8,-14.3,-1.0,11.32
2018-02-14,119,수원,2.6,-4.0,9.1,,61.6,3.2,2.3,-6.0,0.1,6.18
2018-02-15,119,수원,-0.1,-4.0,5.9,,37.4,9.8,2.3,-6.1,0.3,12.59
2018-02-16,119,수원,-1.0,-7.2,6.0,,53.0,9.5,1.6,-8.5,-0.4,11.62
2018-02-17,119,수원,-2.4,-6.2,2.4,,35.1,9.4,2.6,-8.4,-0.8,13.25
2018-02-18,119,수원,-0.6,-5.2,5.8,,35.3,5.0,1.1,-6.7,-0.1,8.43
2018-02-19,119,수원,0.7,-4.2,7.4,,62.8,4.4,1.1,-6.7,0.1,8.75
2018-02-20,119,수원,0.7,-4.2,7.5,0.1,56.5,5.7,1.7,-6.0,0.8,9.45
2018-02-21,119,수원,-0.6,-4.4,5.4,,36.0,10.2,2.4,-6.4,0.4,12.54
2018-02-22,119,수원,0.7,-5.3,5.9,0.0,61.5,4.7,2.0,-7.6,-0.4,7.77
2018-02-23,119,수원,4.9,-0.7,10.3,2.8,82.4,2.8,2.3,-3.0,1.6,7.91
2018-02-24,119,수원,2.6,-1.9,8.3,,62.1,7.8,2.0,-3.7,1.7,11.09
2018-02-25,119,수원,1.6,-2.5,8.8,,48.8,8.9,1.5,-4.5,2.0,12.97
2018-02-26,119,수원,1.9,-4.2,11.1,,59.1,10.4,1.2,-6.2,1.2,14.1
2018-02-27,119,수원,3.4,-2.7,7.7,,59.4,0.0,0.8,-4.5,-0.1,2.51
2018-02-28,119,수원,5.2,2.4,8.8,22.9,76.8,0.0,3.1,1.1,1.1,1.29
2018-03-01,119,수원,0.2,-3.7,3.8,2.9,68.3,8.6,4.3,-4.0,0.9,13.69
2018-03-02,119,수원,-0.1,-6.2,6.3,,38.3,10.7,1.5,-7.2,-0.3,15.12
2018-03-03,119,수원,8.3,-1.0,16.8,0.0,42.9,10.5,1.7,-3.0,2.5,14.4
2018-03-04,119,수원,10.6,7.6,13.9,13.1,90.0,0.1,1.4,6.4,6.7,4.29
2018-03-05,119,수원,6.0,2.1,11.3,7.2,68.3,7.2,3.7,0.7,5.3,11.99
2018-03-06,119,수원,4.0,-2.0,11.9,,61.8,10.9,1.3,-3.7,4.4,15.02
2018-03-07,119,수원,6.5,0.1,12.2,2.5,60.1,4.2,3.0,-2.0,6.0,9.74
2018-03-08,119,수원,4.3,1.4,9.3,6.9,85.0,3.1,2.3,-0.2,5.5,6.85
2018-03-09,119,수원,4.3,1.0,10.0,,74.1,6.8,1.4,-0.9,6.2,10.69
2018-03-10,119,수원,3.9,-1.5,10.8,,75.1,8.4,1.7,-3.2,6.6,13.94
2018-03-11,119,수원,6.2,1.3,13.4,,66.3,10.1,1.4,-0.8,8.6,15.35
2018-03-12,119,수원,7.0,0.1,16.7,,69.4,8.0,1.2,-1.7,7.8,12.79
2018-03-13,119,수원,12.3,2.3,19.4,,70.3,7.3,1.8,-0.5,11.7,13.22
2018-03-14,119,수원,16.8,12.9,23.2,,62.1,7.9,2.1,10.4,15.7,13.98
2018-03-15,119,수원,11.3,8.0,15.5,46.5,99.1,0.0,1.7,8.0,11.6,1.37
2018-03-16,119,수원,7.7,4.6,11.9,,53.6,10.9,3.4,3.6,10.7,16.51
2018-03-17,119,수원,6.6,1.4,14.5,,53.5,9.5,2.3,0.2,9.0,16.15
2018-03-18,119,수원,8.1,4.2,12.7,1.3,66.3,0.2,0.9,3.3,8.5,6.32
2018-03-19,119,수원,8.6,6.9,10.8,3.5,76.0,0.0,3.5,6.5,8.2,2.52
2018-03-20,119,수원,5.5,2.5,9.4,,43.3,5.1,5.3,2.3,6.6,11.96
2018-03-21,119,수원,1.8,0.1,2.7,2.1,78.1,0.0,2.8,0.0,3.4,2.98
2018-03-22,119,수원,4.7,0.3,11.4,,75.1,11.0,2.1,-1.3,7.5,17.5
2018-03-23,119,수원,5.3,0.3,13.2,,71.8,7.9,1.5,-1.4,7.3,16.09
2018-03-24,119,수원,7.1,2.3,14.7,,81.8,6.8,1.8,0.4,9.0,13.01
2018-03-25,119,수원,8.7,4.5,18.4,,77.4,9.1,1.5,4.5,10.9,16.07
2018-03-26,119,수원,10.2,4.6,19.5,,78.3,8.3,1.4,4.5,12.0,15.67
2018-03-27,119,수원,12.7,4.6,21.3,,75.3,9.1,1.5,2.3,12.6,14.68
2018-03-28,119,수원,14.2,8.2,21.1,,74.5,6.9,2.0,5.0,13.3,13.4
2018-03-29,119,수원,14.6,9.7,21.5,,80.5,5.1,1.5,7.4,14.7,11.43
2018-03-30,119,수원,13.5,7.5,21.2,,68.6,8.7,2.0,4.9,13.6,15.18
2018-03-31,119,수원,13.5,7.1,21.3,,65.8,9.8,1.7,5.1,13.9,15.99
2018-04-01,119,수원,14.8,9.3,18.0,,78.9,0.1,1.1,7.1,13.1,4.78
2018-04-02,119,수원,17.2,12.0,25.0,,75.1,5.6,1.5,9.9,15.9,12.04
2018-04-03,119,수원,18.2,14.1,23.8,,77.8,2.9,1.8,11.3,16.3,8.76
2018-04-04,119,수원,12.7,10.2,16.6,19.1,78.6,3.8,3.0,9.4,14.7,10.21
2018-04-05,119,수원,8.2,7.5,10.3,16.3,95.9,0.0,3.7,7.2,9.9,2.21
2018-04-06,119,수원,6.4,3.5,9.3,8.9,76.1,4.3,3.6,2.7,9.8,10.5
2018-04-07,119,수원,4.9,2.6,9.8,0.0,49.1,10.7,4.7,2.3,8.6,18.24
2018-04-08,119,수원,6.0,0.0,10.2,0.5,62.1,3.2,2.2,-2.2,7.7,8.22
2018-04-09,119,수원,9.1,0.9,16.8,,59.9,11.5,0.7,-1.0,11.6,17.65
2018-04-10,119,수원,15.6,5.3,22.4,1.1,56.9,6.2,3.4,2.7,13.4,17.54
2018-04-11,119,수원,12.3,8.2,18.1,,58.8,11.4,3.0,6.7,14.6,24.1
2018-04-12,119,수원,11.7,4.9,20.5,,50.4,11.2,1.8,2.6,13.6,23.92
2018-04-13,119,수원,14.1,5.4,19.7,,36.6,1.7,2.2,3.0,11.4,12.99
2018-04-14,119,수원,9.1,7.2,14.4,9.6,85.4,0.1,2.7,6.8,9.7,2.91
2018-04-15,119,수원,9.2,5.7,14.9,,77.9,8.4,2.0,3.8,11.9,18.79
2018-04-16,119,수원,10.8,3.2,19.3,,59.8,12.2,1.4,1.1,12.7,24.26
2018-04-17,119,수원,11.8,4.8,20.6,,50.6,10.7,1.3,2.6,12.7,22.73
2018-04-18,119,수원,11.1,3.2,19.4,,53.3,12.0,1.2,1.7,13.0,25.11
2018-04-19,119,수원,13.5,4.1,21.7,,49.4,11.5,1.3,2.3,13.8,22.8
2018-04-20,119,수원,17.0,8.5,27.0,,54.9,11.2,0.9,6.6,16.6,22.64
2018-04-21,119,수원,17.2,8.7,27.3,,51.1,12.2,1.3,6.2,17.6,25.55
2018-04-22,119,수원,15.8,11.8,21.2,4.5,68.6,0.0,2.2,9.2,14.2,4.8
2018-04-23,119,수원,10.4,9.5,13.1,66.2,98.3,0.0,4.2,9.3,11.3,2.33
2018-04-24,119,수원,12.4,8.2,16.5,2.6,66.8,0.0,2.8,5.6,12.5,8.84
2018-04-25,119,수원,13.6,3.7,24.1,,52.0,12.5,1.1,1.7,14.3,25.01
2018-04-26,119,수원,14.3,7.1,22.5,,63.4,11.5,1.4,5.3,15.0,22.03
2018-04-27,119,수원,13.9,7.4,22.8,,70.8,10.6,1.2,5.6,15.5,22.27
2018-04-28,119,수원,14.0,8.2,22.4,,64.6,12.0,1.3,6.2,15.9,26.17
2018-04-29,119,수원,15.2,7.2,24.0,,59.4,11.9,1.2,5.3,16.2,23.82
2018-04-30,119,수원,18.9,11.7,25.8,,69.6,9.8,1.2,9.3,19.2,22.09
2018-05-01,119,수원,20.5,17.6,25.1,0.0,79.9,2.7,1.3,17.2,21.8,13.33
2018-05-02,119,수원,15.4,10.7,20.6,4.1,94.4,0.0,2.4,10.1,16.9,5.45
2018-05-03,119,수원,11.9,6.9,16.8,0.0,67.6,10.0,3.3,5.7,15.2,22.13
2018-05-04,119,수원,13.8,8.2,20.3,,55.4,12.5,3.1,5.8,15.3,27.61
2018-05-05,119,수원,17.7,8.6,25.1,,57.4,10.0,2.2,6.7,17.3,20.36
2018-05-06,119,수원,16.0,14.5,19.2,22.7,96.6,0.8,2.0,14.1,16.6,6.78
2018-05-07,119,수원,18.6,13.4,27.1,,73.1,6.7,1.3,11.9,18.4,17.89
2018-05-08,119,수원,17.8,12.4,22.8,,58.4,9.8,3.5,11.5,17.1,21.64
2018-05-09,119,수원,15.2,9.9,22.2,,58.1,12.8,2.3,8.8,16.0,26.81
2018-05-10,119,수원,14.6,9.5,22.5,,79.4,12.5,2.0,8.2,17.0,26.78
2018-05-11,119,수원,15.6,10.9,22.2,0.0,68.6,5.3,1.7,11.4,16.8,19.03
2018-05-12,119,수원,14.4,11.7,16.3,36.0,94.6,0.0,1.5,11.2,14.8,1.57
2018-05-13,119,수원,14.8,11.3,19.3,0.5,92.5,4.3,1.8,11.5,16.9,13.44
2018-05-14,119,수원,17.8,10.8,25.7,,83.3,7.7,1.3,11.5,18.7,21.0
2018-05-15,119,수원,23.0,14.1,29.1,0.0,66.9,8.1,1.0,12.6,21.6,20.58
2018-05-16,119,수원,23.2,21.8,24.5,28.3,95.4,0.0,1.9,21.0,21.6,1.5
2018-05-17,119,수원,21.6,19.5,24.8,64.8,98.6,0.1,1.5,19.4,21.5,4.19
2018-05-18,119,수원,16.6,12.6,20.0,5.2,93.0,0.0,1.6,11.9,18.3,3.2
2018-05-19,119,수원,18.1,10.6,24.3,,56.1,13.6,3.2,9.7,18.0,29.14
2018-05-20,119,수원,17.8,12.6,23.7,,39.6,5.1,2.7,10.1,15.2,14.37
2018-05-21,119,수원,17.3,9.2,22.9,,56.6,10.0,2.3,6.9,17.6,24.55
2018-05-22,119,수원,18.4,15.1,23.8,13.6,80.8,2.6,1.3,13.0,18.6,12.94
2018-05-23,119,수원,17.1,11.9,22.9,6.6,71.5,13.1,2.6,10.7,19.3,29.08
2018-05-24,119,수원,18.3,10.3,24.9,,59.6,12.5,2.2,9.2,18.3,27.19
2018-05-25,119,수원,19.1,12.0,26.6,,54.9,9.9,1.5,10.4,19.5,24.82
2018-05-26,119,수원,20.3,12.0,29.5,,63.3,13.3,1.3,10.4,20.3,27.18
2018-05-27,119,수원,18.9,14.8,24.6,,58.1,1.3,1.3,12.9,18.5,15.06
2018-05-28,119,수원,21.0,12.7,29.4,,63.0,12.8,1.5,11.3,21.1,27.18
2018-05-29,119,수원,20.8,17.5,26.8,10.9,78.3,2.5,1.5,16.8,21.5,14.08
2018-05-30,119,수원,18.8,14.4,25.3,3.7,89.5,8.0,1.8,13.9,20.1,19.09
2018-05-31,119,수원,19.2,13.4,26.2,,75.9,11.3,1.7,12.7,20.8,26.24
2018-06-01,119,수원,22.1,14.9,29.9,,62.5,13.5,1.7,13.5,22.1,27.95
2018-06-02,119,수원,21.6,14.6,29.5,,59.0,13.5,1.6,13.2,23.2,28.65
2018-06-03,119,수원,22.4,14.0,30.9,,57.4,13.0,1.2,12.9,22.8,25.75
2018-06-04,119,수원,21.7,16.4,27.3,,63.1,8.3,1.6,13.9,23.0,21.59
2018-06-05,119,수원,23.3,18.6,30.1,,62.3,11.7,1.6,17.1,26.5,25.71
2018-06-06,119,수원,21.7,16.6,27.9,,78.1,12.5,1.6,14.9,25.8,26.16
2018-06-07,119,수원,20.7,16.5,29.0,,83.8,8.0,1.6,15.5,24.2,22.34
2018-06-08,119,수원,21.1,17.6,26.9,,79.0,8.5,2.1,16.8,25.9,22.49
2018-06-09,119,수원,23.5,17.1,29.5,0.1,66.0,6.7,2.4,15.9,25.7,17.77
2018-06-10,119,수원,21.7,17.2,25.8,1.4,62.8,2.0,3.3,16.4,23.3,15.44
2018-06-11,119,수원,20.8,18.2,23.8,0.0,67.4,2.4,1.9,16.6,23.3,10.31
2018-06-12,119,수원,21.0,17.5,27.8,0.3,72.3,10.7,2.0,15.5,25.1,23.69
2018-06-13,119,수원,21.7,16.9,27.3,,72.8,5.1,1.7,15.2,25.0,16.56
2018-06-14,119,수원,22.4,18.5,25.9,3.4,71.9,2.6,2.6,18.6,23.0,13.43
2018-06-15,119,수원,22.0,17.7,26.3,0.3,60.4,9.3,3.5,16.0,26.8,24.89
2018-06-16,119,수원,21.8,16.3,29.1,,60.9,13.5,2.4,14.7,28.1,28.6
2018-06-17,119,수원,21.5,16.4,28.6,,78.6,2.2,1.2,14.8,24.8,14.97
2018-06-18,119,수원,23.8,18.7,30.6,,69.3,11.7,1.5,16.8,29.5,26.9
2018-06-19,119,수원,21.8,17.5,26.0,,73.4,1.3,1.5,15.4,26.5,14.94
2018-06-20,119,수원,22.3,18.1,28.9,,78.9,10.9,2.3,17.2,28.1,26.18
2018-06-21,119,수원,23.0,18.8,28.8,,71.3,11.4,2.4,18.1,30.0,28.08
2018-06-22,119,수원,24.0,16.9,32.6,,60.5,12.3,1.7,14.9,30.0,27.36
2018-06-23,119,수원,23.9,20.1,30.8,,62.9,8.2,1.8,18.6,28.8,22.48
2018-06-24,119,수원,24.8,19.9,33.3,,73.8,11.2,2.0,19.9,31.7,26.04
2018-06-25,119,수원,26.5,20.0,33.1,,65.0,6.9,1.3,18.3,30.4,20.28
2018-06-26,119,수원,22.2,19.6,26.0,95.5,94.0,0.0,2.8,19.5,22.8,1.76
2018-06-27,119,수원,22.0,18.8,28.0,0.2,92.4,2.2,1.7,18.8,23.0,11.49
2018-06-28,119,수원,23.4,20.7,26.3,3.1,95.0,0.9,1.4,20.7,23.8,6.04
2018-06-29,119,수원,24.5,21.5,29.9,1.0,88.3,7.0,1.3,20.7,25.4,19.17
2018-06-30,119,수원,24.9,20.7,29.7,1.7,88.3,1.7,1.3,20.1,25.6,13.79
2018-07-01,119,수원,21.9,20.8,23.9,105.7,98.6,0.0,2.4,20.6,22.3,1.91
2018-07-02,119,수원,23.0,20.4,28.0,76.3,98.9,0.3,1.7,20.2,23.9,6.16
2018-07-03,119,수원,26.5,22.6,33.5,17.7,85.8,8.7,2.0,22.1,27.3,22.61
2018-07-04,119,수원,26.4,22.6,32.3,,84.1,11.4,1.9,22.3,28.0,24.07
2018-07-05,119,수원,25.7,22.4,30.8,0.3,84.0,3.2,1.7,22.2,25.6,13.84
2018-07-06,119,수원,24.3,22.2,27.5,0.0,67.3,2.5,3.3,21.4,23.7,15.82
2018-07-07,119,수원,24.3,20.4,29.6,,57.5,9.0,2.9,20.1,24.7,24.83
2018-07-08,119,수원,23.3,18.5,28.2,,58.4,10.4,2.9,17.8,24.1,24.62
2018-07-09,119,수원,21.1,20.3,23.6,11.5,91.0,0.0,3.0,19.4,21.7,3.93
2018-07-10,119,수원,24.7,20.5,27.9,2.9,88.6,0.0,1.7,20.4,24.1,7.23
2018-07-11,119,수원,27.2,24.2,30.9,4.2,85.3,0.9,1.5,24.0,26.9,13.11
2018-07-12,119,수원,27.4,25.0,31.1,0.0,83.5,5.4,1.5,24.0,26.9,15.26
2018-07-13,119,수원,27.3,24.0,32.4,0.1,81.0,7.2,1.5,23.2,27.9,17.2
2018-07-14,119,수원,27.9,23.9,32.8,,77.3,10.5,1.7,22.7,28.4,23.27
2018-07-15,119,수원,27.9,23.4,34.0,,77.1,11.5,1.5,22.4,29.2,25.67
2018-07-16,119,수원,27.8,22.8,33.7,,73.6,13.5,1.4,21.7,29.4,27.3
2018-07-17,119,수원,27.2,22.3,32.4,,75.3,13.3,1.6,21.4,29.8,27.15
2018-07-18,119,수원,27.6,22.6,33.4,,75.9,13.2,1.3,21.4,30.5,26.27
2018-07-19,119,수원,27.6,22.1,33.4,,73.5,13.2,1.6,21.1,31.3,27.3
2018-07-20,119,수원,28.5,22.8,34.0,,71.1,12.6,1.3,21.6,31.8,25.64
2018-07-21,119,수원,29.3,23.1,36.7,,63.9,13.2,1.3,21.8,33.2,27.28
2018-07-22,119,수원,31.1,23.9,37.5,,60.0,11.2,1.3,22.3,34.5,24.59
2018-07-23,119,수원,31.2,28.2,36.0,,60.6,9.5,1.6,27.3,36.0,23.45
2018-07-24,119,수원,30.6,25.6,36.5,,68.8,12.2,1.7,24.4,35.6,23.62
2018-07-25,119,수원,29.6,27.3,33.9,,71.9,6.3,2.2,26.7,33.2,17.2
2018-07-26,119,수원,29.4,25.9,34.2,,76.8,7.6,1.6,24.8,34.0,18.44
2018-07-27,119,수원,29.8,26.4,35.7,,78.5,10.1,1.7,26.1,36.1,22.71
2018-07-28,119,수원,28.9,25.9,34.9,4.0,86.6,3.9,1.1,25.7,31.3,11.75
2018-07-29,119,수원,30.9,25.3,35.9,,60.5,11.6,2.2,24.0,33.7,22.66
2018-07-30,119,수원,31.6,26.6,36.3,,57.9,10.7,1.9,25.2,36.5,20.99
2018-07-31,119,수원,31.9,27.8,37.5,,58.5,12.1,2.1,26.1,37.9,23.85
2018-08-01,119,수원,32.0,26.6,39.3,,66.0,13.2,1.5,25.2,38.3,25.39
2018-08-02,119,수원,32.0,27.8,38.1,,63.9,9.7,1.5,27.1,36.2,21.93
2018-08-03,119,수원,32.0,28.0,37.6,,63.8,12.2,1.9,27.4,37.6,23.73
2018-08-04,119,수원,30.2,27.2,35.0,,72.6,10.7,2.0,27.7,35.9,21.8
2018-08-05,119,수원,29.7,26.2,34.3,0.0,78.9,10.8,2.5,26.0,35.6,24.02
2018-08-06,119,수원,29.8,27.2,34.8,1.0,79.9,7.1,1.7,27.2,35.2,17.5
2018-08-07,119,수원,30.5,27.4,36.4,0.0,69.1,9.2,2.3,26.3,36.5,18.01
2018-08-08,119,수원,30.2,26.1,36.0,,75.3,10.3,2.0,25.6,35.3,23.43
2018-08-09,119,수원,29.4,26.2,34.1,,80.5,5.7,1.9,25.8,34.7,16.5
2018-08-10,119,수원,31.2,26.7,37.0,,65.8,11.3,1.9,26.3,36.5,21.89
2018-08-11,119,수원,30.6,26.8,35.6,,62.6,9.0,2.6,25.7,35.8,16.83
2018-08-12,119,수원,30.3,25.8,35.6,2.8,65.5,9.8,2.3,25.3,36.3,20.95
2018-08-13,119,수원,31.0,26.2,36.7,,70.1,9.7,1.5,25.2,34.2,19.61
2018-08-14,119,수원,31.8,27.8,37.1,,62.9,7.6,1.2,25.6,35.0,16.79
